molecule_chembl_id,canonical_smiles,standard_value_norm
CHEMBL132089,Nc1cc2nc(N)c(-c3c(Cl)cccc3Cl)cc2cn1,2800.0
CHEMBL57531,Nc1ncc2cc(-c3c(Br)cccc3Br)c(N)nc2n1,13000.0
CHEMBL51485,CN1CCN(CCCNc2ncc3cc(-c4c(Cl)cccc4Cl)c(NC(=O)NCc4ccccc4)nc3n2)CC1,62.0
CHEMBL135889,COc1cc(OC)cc(-c2cc3cnc(NC(C)=O)cc3nc2NC(=O)NC(C)(C)C)c1,25.0
CHEMBL56983,CCN(CC)CCCCNc1ncc2cc(-c3c(Cl)cccc3Cl)c(NC(=O)Nc3ccccc3)nc2n1,110.0
CHEMBL431942,CN1CCN(CCCCNc2ncc3cc(-c4c(Cl)cccc4Cl)c(NC(=O)NC(C)(C)C)nc3n2)CC1,35.0
CHEMBL300992,CCCC(=O)Nc1nc2nc(NCCCN3CCN(C)CC3)ncc2cc1-c1c(Cl)cccc1Cl,3700.0
CHEMBL368189,CN1CCN(CCCNc2ncc3cc(-c4c(Cl)cccc4Cl)c(NS(=O)(=O)c4ccccc4)nc3n2)CC1,68.0
CHEMBL422625,CCNC(=O)Nc1nc2cc(N)ncc2cc1-c1cc(OC)cc(OC)c1,29.0
CHEMBL57366,CC(C)(C)NC(=O)Nc1nc2nc(N)ncc2cc1-c1c(Cl)cccc1Cl,140.0
CHEMBL135061,Nc1cc2nc(N)c(-c3ccccc3)cc2cn1,17000.0
CHEMBL57761,CCNC(=O)Nc1nc2nc(NCCN(CC)CC)ncc2cc1-c1c(Cl)cccc1Cl,1300.0
CHEMBL418284,CC1CCCCN1CCCNc1ncc2cc(-c3c(Cl)cccc3Cl)c(NC(=O)NC(C)(C)C)nc2n1,60.0
CHEMBL292146,C=CCNC(=O)Nc1nc2nc(NCCCN3CCN(C)CC3)ncc2cc1-c1c(Cl)cccc1Cl,35.0
CHEMBL57585,CN1CCN(CCCNc2ncc3cc(-c4c(Cl)cccc4Cl)c(NC(=O)NC45C[C@H]6C[C@@H](C4)C[C@@H](C5)C6)nc3n2)CC1,120.0
CHEMBL293322,Cc1ccc(NC(=O)Nc2nc3nc(NCCCN4CCN(C)CC4)ncc3cc2-c2c(Cl)cccc2Cl)cc1,110.0
CHEMBL416501,CCCCCCCCNC(=O)Nc1nc2nc(NCCCN3CCN(C)CC3)ncc2cc1-c1c(Cl)cccc1Cl,420.0
CHEMBL317768,COC(=O)C1=C(c2ccccc2)c2ccccc2C1=O,5100.0
CHEMBL300784,CCN(CC)CCCNc1ncc2cc(-c3c(Cl)cccc3Cl)c(N)nc2n1,2400.0
CHEMBL56184,CCN(CC)CCCCNc1ncc2cc(-c3c(Cl)cccc3Cl)c(/N=C(\S)NCCCN3CCOCC3)nc2n1,130.0
CHEMBL299026,CCN(CC)CCCNc1ncc2cc(-c3c(Cl)cccc3Cl)c(NC(=O)NC(C)(C)C)nc2n1,82.0
CHEMBL299270,CC(C)/N=C(/Nc1nc2nc(NCCCN3CCN(C)CC3)ncc2cc1-c1c(Cl)cccc1Cl)NC(C)C,2500.0
CHEMBL133604,COc1cc(OC)cc(-c2cc3cnc(N)cc3nc2N)c1,200.0
CHEMBL51028,CN1CCN(CCCNc2ncc3cc(-c4c(Cl)cccc4Cl)c(NC(=O)NC4CCCCC4)nc3n2)CC1,29.0
CHEMBL294711,CN1CCN(CCCNc2ncc3cc(-c4c(Cl)cccc4Cl)c(NC(=O)Nc4ccc(C(F)(F)F)cc4)nc3n2)CC1,610.0
CHEMBL301641,COc1ccccc1NC(=O)Nc1nc2nc(NCCCN3CCN(C)CC3)ncc2cc1-c1c(Cl)cccc1Cl,67.0
CHEMBL134801,CNC(=O)Nc1nc2cc(N)ncc2cc1-c1cc(OC)cc(OC)c1,95.0
CHEMBL339856,COc1cc(OC)cc(-c2cc3cnc(NCCCN4CCOCC4)cc3nc2NC(=O)NC(C)(C)C)c1,31.0
CHEMBL56380,CN(C)CCCN(C)c1ncc2cc(-c3c(Cl)cccc3Cl)c(NC(=O)NC(C)(C)C)nc2n1,2000.0
CHEMBL57347,CN1CCN(CCCNc2ncc3cc(-c4c(Cl)cccc4Cl)c(NC(=O)NC(C)(C)C)nc3n2)CC1,51.0
CHEMBL418111,CN1CCN(CCCNc2ncc3cc(-c4c(Cl)cccc4Cl)c(NC(=O)Nc4ccccc4)nc3n2)CC1,84.0
CHEMBL300335,CN1CCN(CCCNc2ncc3cc(-c4c(Cl)cccc4Cl)c(/N=C(/N)Nc4ccccc4)nc3n2)CC1,2800.0
CHEMBL293132,CCN(CC)CCCCNc1ncc2cc(-c3c(Cl)cccc3Cl)c(NC(=O)NC3CCCCC3)nc2n1,43.0
CHEMBL293592,Cc1cc(C)c(C)c(-c2cc3cnc(N)nc3nc2N)c1C,50000.0
CHEMBL45827,CCN(CC)CCCCNc1ncc2cc(-c3c(Cl)cccc3Cl)c(NC(=O)NC(C)(C)C)nc2n1,48.0
CHEMBL299687,CN1CCN(CCCNc2ncc3cc(-c4c(Cl)cccc4Cl)c(NC(=O)Nc4ccc(Cl)c(Cl)c4)nc3n2)CC1,600.0
CHEMBL58936,CN1CCN(CCCNc2ncc3cc(-c4c(Cl)cccc4Cl)c(NC(=O)Cc4ccccc4)nc3n2)CC1,6800.0
CHEMBL57229,CCN(CC)CCCNc1ncc2cc(-c3c(C)cccc3C)c(N)nc2n1,18000.0
CHEMBL61257,CCNC(=O)Nc1nc2nc(NCCCN3CCN(C)CC3)ncc2cc1-c1c(Cl)cccc1Cl,53.0
CHEMBL417950,CCN(CC)CCCNc1ncc2cc(-c3c(Cl)cccc3Cl)c(NC(=O)CC(C)(C)C)nc2n1,27000.0
CHEMBL134354,COc1cc(OC)cc(-c2cc3cnc(N)cc3nc2NC(=O)NC(C)(C)C)c1,42.0
CHEMBL56942,COc1cc(OC)cc(-c2cc3cnc(N)nc3nc2N)c1,230.0
CHEMBL135267,CCNC(=O)Nc1nc2cc(N)ncc2cc1-c1ccccc1,1300.0
CHEMBL60979,COc1cccc(NC(=O)Nc2nc3nc(NCCCN4CCN(C)CC4)ncc3cc2-c2c(Cl)cccc2Cl)c1,63.0
CHEMBL57803,CCN(CC)CCCNc1ncc2cc(-c3c(Br)cccc3Br)c(NC(=O)NC(C)(C)C)nc2n1,190.0
CHEMBL417961,CN(C)CCNC(=O)Nc1nc2nc(NCCCN3CCN(C)CC3)ncc2cc1-c1c(Cl)cccc1Cl,75.0
CHEMBL60690,CC/N=C(\S)Nc1nc2nc(NCCCN(CC)CC)ncc2cc1-c1c(Cl)cccc1Cl,260.0
CHEMBL60635,CN1CCN(CCCNc2ncc3cc(-c4c(Cl)cccc4Cl)c(NC(=O)CC(C)(C)C)nc3n2)CC1,8000.0
CHEMBL76599,CC(C)(C)NC(=O)Nc1nc2nc(N)ncc2cc1-c1ccccc1,3700.0
CHEMBL58684,CN(C)CC(C)(C)CNc1ncc2cc(-c3c(Cl)cccc3Cl)c(NC(=O)NC(C)(C)C)nc2n1,210.0
CHEMBL298620,CN1CCN(CCCNc2ncc3cc(-c4c(Cl)cccc4Cl)c(N)nc3n2)CC1,450.0
CHEMBL57207,CC(C)NC(=O)Nc1nc2nc(NCCCN3CCN(C)CC3)ncc2cc1-c1c(Cl)cccc1Cl,34.0
CHEMBL57947,CN1CCN(CCCNc2ncc3cc(-c4c(Cl)cccc4Cl)c(/N=C(/S)NC(C)(C)C)nc3n2)CC1,100.0
CHEMBL435227,Cc1c(CCC(=O)O)c[nH]c1/C=C1\C(=O)Nc2ccc(C(=O)O)cc21,770.0
CHEMBL147761,Cc1c[nH]c(/C=C2\C(=O)Nc3cccc(C)c32)c1CCC(=O)O,30.0
CHEMBL450622,COc1cccc(-c2ccc3c(c2)NC(=O)/C3=C\c2[nH]cc(C)c2CCC(=O)O)c1,1200.0
CHEMBL274654,Cc1[nH]c(/C=C2\C(=O)Nc3ccccc32)c(C)c1CCC(=O)O,3040.0
CHEMBL357803,Cc1[nH]c(/C=C2\C(=O)Nc3ccc(Br)cc32)c(C)c1CCC(=O)O,2050.0
CHEMBL146697,Cc1c(CCC(=O)O)c[nH]c1/C=C1\C(=O)Nc2ccc(S(N)(=O)=O)cc21,460.0
CHEMBL146694,COc1ccccc1-c1ccc2c(c1)NC(=O)/C2=C\c1[nH]c(C)c(CCC(=O)O)c1C,7330.0
CHEMBL148514,COc1cccc(-c2ccc3c(c2)NC(=O)/C3=C\c2[nH]cc(CCC(=O)O)c2C)c1,360.0
CHEMBL443296,CCOc1cccc(-c2ccc3c(c2)NC(=O)/C3=C\c2[nH]cc(C)c2CCC(=O)O)c1,4500.0
CHEMBL149243,COc1ccc2c(c1)NC(=O)/C2=C\c1[nH]cc(CCC(=O)O)c1C,3890.0
CHEMBL149073,Cc1[nH]c(/C=C2\C(=O)Nc3ccc(C(=O)O)cc32)c(C)c1CCC(=O)O,280.0
CHEMBL148984,COc1ccc(-c2ccc3c(c2)NC(=O)/C3=C\c2[nH]cc(CCC(=O)O)c2C)cc1,1540.0
CHEMBL347074,Cc1c(CCC(=O)O)c[nH]c1/C=C1\C(=O)Nc2cc(-c3ccccc3)ccc21,1050.0
CHEMBL344319,Cc1c(CCC(=O)O)c[nH]c1/C=C1\C(=O)Nc2ccccc21,3680.0
CHEMBL356245,COc1ccc2c(c1)NC(=O)/C2=C\c1[nH]c(C)c(CCC(=O)O)c1C,5400.0
CHEMBL150151,COc1ccc(-c2ccc3c(c2)NC(=O)/C3=C\c2[nH]c(C)c(CCC(=O)O)c2C)cc1,5760.0
CHEMBL358728,COc1cccc(-c2ccc3c(c2)NC(=O)/C3=C\c2[nH]c(C)c(CCC(=O)O)c2C)c1,1400.0
CHEMBL149201,Cc1[nH]c(/C=C2\C(=O)Nc3cc(-c4ccccc4)ccc32)c(C)c1CCC(=O)O,2290.0
CHEMBL148744,Cc1c[nH]c(/C=C2\C(=O)Nc3ccc(Br)cc32)c1CCC(=O)O,80.0
CHEMBL150177,Cc1[nH]c(/C=C2\C(=O)Nc3ccc(S(N)(=O)=O)cc32)c(C)c1CCC(=O)O,280.0
CHEMBL147112,COc1ccccc1-c1ccc2c(c1)NC(=O)/C2=C\c1[nH]cc(CCC(=O)O)c1C,2130.0
CHEMBL293712,CNS(=O)(=O)c1ccc2c(c1)/C(=C/c1[nH]c3c(c1CCCN1CCN(C)CC1)CCCC3)C(=O)N2,1200.0
CHEMBL291759,CCOC(=O)CN1CCN(CCCc2c(/C=C3\C(=O)Nc4ccc(S(=O)(=O)NC)cc43)[nH]c3c2CCCC3)CC1,80.0
CHEMBL268731,Cc1[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c(C)c1C(=O)NCc1ccncc1,3100.0
CHEMBL56109,CNS(=O)(=O)c1ccc2c(c1)/C(=C/c1[nH]c3c(c1CCCN1CCN(CCO)CC1)CCCC3)C(=O)N2,600.0
CHEMBL56569,CNS(=O)(=O)c1ccc2c(c1)/C(=C/c1[nH]c3c(c1CCC(N)=O)CCCC3)C(=O)N2,70.0
CHEMBL430155,Cc1[nH]c(/C=C2\C(=O)Nc3ccccc32)c(C)c1CCCN1CCN(C)CC1,4200.0
CHEMBL13354,Cc1[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c(C)c1C(=O)NCCN1CCOCC1,2600.0
CHEMBL13485,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(Cl)cc32)c1C,170.0
CHEMBL59042,CCS(=O)(=O)c1ccc2c(c1)/C(=C/c1[nH]c3c(c1CCCN(C)C)CCCC3)C(=O)N2,400.0
CHEMBL267293,Cc1[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c(C)c1C(=O)NCCn1cncn1,17100.0
CHEMBL292930,CNS(=O)(=O)c1ccc2c(c1)/C(=C/c1[nH]c3c(c1CCCN1CCN(CC(=O)O)CC1)CCCC3)C(=O)N2,200.0
CHEMBL13629,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(Br)cc32)c1C,730.0
CHEMBL13608,Cc1[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c(C)c1C(=O)NCCN1CCCC1,3900.0
CHEMBL55496,CNS(=O)(=O)c1ccc2c(c1)/C(=C/c1[nH]c3c(c1CCCN1CCC(O)CC1)CCCC3)C(=O)N2,3400.0
CHEMBL296185,CNS(=O)(=O)c1ccc2c(c1)/C(=C/c1[nH]c3c(c1CCCN1CCOCC1)CCCC3)C(=O)N2,1700.0
CHEMBL300853,CCS(=O)(=O)c1ccc2c(c1)/C(=C/c1[nH]c3c(c1CCCN1CCN(CC(=O)O)CC1)CCCC3)C(=O)N2,400.0
CHEMBL57143,CCS(=O)(=O)c1ccc2c(c1)/C(=C/c1[nH]c3c(c1CCCN1CCN(CCO)CC1)CCCC3)C(=O)N2,1100.0
CHEMBL52513,CNS(=O)(=O)c1ccc2c(c1)/C(=C/c1[nH]c3c(c1CCCN(C)C)CCCC3)C(=O)N2,700.0
CHEMBL13983,Cc1[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c(C)c1C(=O)NCC1CCN(C)CC1,200.0
CHEMBL13976,Cc1[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c(C)c1C(=O)NCCN(C)C,1600.0
CHEMBL301143,CNS(=O)(=O)c1ccc2c(c1)/C(=C/c1[nH]c3c(c1CN1CCOCC1)CCCC3)C(=O)N2,200.0
CHEMBL275117,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccccc32)c1C,880.0
CHEMBL298566,CCS(=O)(=O)c1ccc2c(c1)/C(=C/c1[nH]c3c(c1CCCN1CCC(O)CC1)CCCC3)C(=O)N2,500.0
CHEMBL55594,CCS(=O)(=O)c1ccc2c(c1)/C(=C/c1[nH]c3c(c1CN1CCOCC1)CCCC3)C(=O)N2,400.0
CHEMBL115220,O=C(Cc1ccc2ccccc2c1)Nc1cc(C2CC2)n[nH]1,10000.0
CHEMBL535,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C,2900.0
CHEMBL301271,CCS(=O)(=O)c1ccc2c(c1)/C(=C/c1[nH]c3c(c1CCC(N)=O)CCCC3)C(=O)N2,80.0
CHEMBL347547,c1ccc(Cn2cnc3ccccc32)cc1,50000.0
CHEMBL345970,O=[N+]([O-])c1ccc(-n2cnc3ccccc32)cc1,50000.0
CHEMBL152934,Cc1ccc2c(c1)ncn2-c1ccccc1,50000.0
CHEMBL435677,O=[N+]([O-])c1cccc(-n2cnc3ccccc32)c1,35000.0
CHEMBL345730,NC(=O)c1ccc(-n2cnc3ccccc32)cc1,50000.0
CHEMBL153682,CC(=O)c1ccc(-n2cnc3ccccc32)cc1,50000.0
CHEMBL347553,O=C(O)c1cccc2ncn(-c3ccccc3)c12,50000.0
CHEMBL150816,O=[N+]([O-])c1cccc2ncn(-c3ccccc3)c12,40000.0
CHEMBL356027,N#Cc1cccc(-n2cnc3ccccc32)c1,50000.0
CHEMBL358446,NC(=O)c1ccc2c(c1)ncn2-c1ccccc1,10000.0
CHEMBL153275,c1ccc(-n2nnc3ccccc32)cc1,50000.0
CHEMBL359358,N#Cc1ccccc1-n1cnc2ccccc21,50000.0
CHEMBL155161,c1ccc(-n2cnc3ccccc32)nc1,50000.0
CHEMBL150575,O=C(O)c1cccc(-n2cnc3ccccc32)c1,50000.0
CHEMBL154978,COC(=O)c1cccc2c1ncn2-c1ccccc1,50000.0
CHEMBL434312,COC(=O)c1ccc(-n2cnc3ccccc32)cc1,50000.0
CHEMBL150579,O=[N+]([O-])c1cccc2c1ncn2-c1ccccc1,50000.0
CHEMBL153512,O=Cc1ccc(-n2cnc3ccccc32)cc1,50000.0
CHEMBL153365,Nc1ccccc1-n1cnc2ccccc21,50000.0
CHEMBL345546,O=C(O)c1ccc(-n2cnc3ccccc32)cc1,50000.0
CHEMBL149401,O=C(O)c1ccc2ncn(-c3ccccc3)c2c1,50000.0
CHEMBL152995,Nc1ccc2ncn(-c3ccccc3)c2c1,50000.0
CHEMBL357347,Oc1cccc2ncn(-c3ccccc3)c12,50000.0
CHEMBL151956,O=Cc1cccc(-n2cnc3ccccc32)c1,50000.0
CHEMBL153535,c1ccc(-c2nc3ccccc3[nH]2)cc1,50000.0
CHEMBL153145,Cc1ccccc1-n1cnc2ccccc21,50000.0
CHEMBL153526,COc1cccc2ncn(-c3ccccc3)c12,50000.0
CHEMBL155093,CC(=O)c1cccc(-n2cnc3ccccc32)c1,50000.0
CHEMBL358429,c1ccc2c(c1)ncn2-c1ccncc1,50000.0
CHEMBL359055,COC(=O)c1ccc2ncn(-c3ccccc3)c2c1,50000.0
CHEMBL348189,Clc1cccc2c1ncn2-c1ccccc1,50000.0
CHEMBL345775,COc1ccccc1-n1cnc2ccccc21,50000.0
CHEMBL358240,Oc1ccccc1-n1cnc2ccccc21,50000.0
CHEMBL358447,c1ccc(C2=Nc3ccccc3NCC2)cc1,50000.0
CHEMBL436455,Clc1ccc2c(c1)ncn2-c1ccccc1,51000.0
CHEMBL153054,COC(=O)c1ccc2c(c1)ncn2-c1ccccc1,6600.0
CHEMBL358384,O=Cc1ccc2c(c1)ncn2-c1ccccc1,50000.0
CHEMBL150790,O=Cc1ccccc1-n1cnc2ccccc21,50000.0
CHEMBL155505,Nc1cccc(-n2cnc3ccccc32)c1,50000.0
CHEMBL348242,Oc1ccc(-n2cnc3ccccc32)cc1,5800.0
CHEMBL348706,Oc1cccc(-n2cnc3ccccc32)c1,50000.0
CHEMBL153527,Cc1cccc2ncn(-c3ccccc3)c12,50000.0
CHEMBL357368,Nc1cccc2ncn(-c3ccccc3)c12,50000.0
CHEMBL153812,NC(=O)c1ccccc1-n1cnc2ccccc21,50000.0
CHEMBL151537,c1ccc(-n2ncc3ccccc32)cc1,50000.0
CHEMBL153101,COc1ccc(-n2cnc3ccccc32)cc1,50000.0
CHEMBL150765,O=C(O)c1cccc2c1ncn2-c1ccccc1,50000.0
CHEMBL405050,Nc1cccc2c1ncn2-c1ccccc1,50000.0
CHEMBL150973,Nc1ccc2c(c1)ncn2-c1ccccc1,36000.0
CHEMBL153600,O=C(c1ccccc1)n1cnc2ccccc21,50000.0
CHEMBL358241,CCOC(=O)c1cccc(-n2cnc3ccccc32)c1,50000.0
CHEMBL149635,Cc1cccc2c1ncn2-c1ccccc1,50000.0
CHEMBL150568,CC(=O)c1ccc2c(c1)ncn2-c1ccccc1,14000.0
CHEMBL358469,COc1ccc2c(c1)ncn2-c1ccsc1,6500.0
CHEMBL346000,Cc1cccc(-n2cnc3ccccc32)c1,50000.0
CHEMBL347769,Cc1ccc(-n2cnc3ccccc32)cc1,50000.0
CHEMBL358881,NC(=O)c1cccc(-n2cnc3ccccc32)c1,50000.0
CHEMBL153624,Clc1ccc(-n2cnc3ccccc32)cc1,50000.0
CHEMBL347777,Cc1ccc2ncn(-c3ccccc3)c2c1,50000.0
CHEMBL153106,Oc1ccc2ncn(-c3ccccc3)c2c1,50000.0
CHEMBL149746,c1ccc(-n2ccc3ccccc32)cc1,50000.0
CHEMBL153417,Clc1ccccc1-n1cnc2ccccc21,50000.0
CHEMBL153328,Clc1ccc2ncn(-c3ccccc3)c2c1,50000.0
CHEMBL436465,CCOC(=O)c1ccccc1-n1cnc2ccccc21,50000.0
CHEMBL356237,N#Cc1ccc(-n2cnc3ccccc32)cc1,50000.0
CHEMBL356228,Nc1nc2ccccc2n1-c1ccccc1,50000.0
CHEMBL149573,NC(=O)c1cccc2c1ncn2-c1ccccc1,50000.0
CHEMBL153477,CC(=O)c1ccccc1-n1cnc2ccccc21,50000.0
CHEMBL346611,COc1cccc(-n2cnc3ccccc32)c1,50000.0
CHEMBL153571,c1cncc(-n2cnc3ccccc32)c1,50000.0
CHEMBL153084,COc1ccc2c(c1)ncn2-c1cccs1,5300.0
CHEMBL150809,Cc1nc2ccccc2n1-c1ccccc1,50000.0
CHEMBL150504,O=C(O)c1ccc2c(c1)ncn2-c1ccccc1,28000.0
CHEMBL150899,Clc1cccc2ncn(-c3ccccc3)c12,50000.0
CHEMBL150934,NC(=O)c1cccc2ncn(-c3ccccc3)c12,50000.0
CHEMBL150573,Clc1cccc(-n2cnc3ccccc32)c1,50000.0
CHEMBL152521,O=C(O)c1ccccc1-n1cnc2ccccc21,50000.0
CHEMBL149458,COc1cccc2c1ncn2-c1ccccc1,50000.0
CHEMBL346870,Nc1ccc(-n2cnc3ccccc32)cc1,50000.0
CHEMBL358243,O=[N+]([O-])c1ccc2ncn(-c3ccccc3)c2c1,39000.0
CHEMBL150912,Oc1nc2ccccc2n1-c1ccccc1,50000.0
CHEMBL153208,O=[N+]([O-])c1ccc2c(c1)ncn2-c1ccccc1,50000.0
CHEMBL450929,c1ccc(-n2cnc3cnccc32)cc1,49000.0
CHEMBL355950,O=[N+]([O-])c1ccccc1-n1cnc2ccccc21,50000.0
CHEMBL356169,COc1ccc2ncn(-c3ccccc3)c2c1,50000.0
CHEMBL356679,NC(=O)c1ccc2ncn(-c3ccccc3)c2c1,50000.0
CHEMBL154750,COC(=O)c1cccc2ncn(-c3ccccc3)c12,50000.0
CHEMBL153110,c1ccc(-n2cnc3cccnc32)cc1,50000.0
CHEMBL50371,CN(C)c1cc(-c2cc3cnc(N)nc3nc2NC(=O)NC(C)(C)C)cc(N(C)C)c1,16000.0
CHEMBL309470,Cc1ccc(-c2cc3cnc(N)nc3nc2NC(=O)NC(C)(C)C)cc1,1670.0
CHEMBL79241,COc1ccccc1-c1cc2cnc(N)nc2nc1NC(=O)NC(C)(C)C,11220.0
CHEMBL81474,Cc1cc(C)cc(-c2cc3cnc(N)nc3nc2NC(=O)NC(C)(C)C)c1,1130.0
CHEMBL48809,CCOc1cc(OCC)cc(-c2cc3cnc(N)nc3nc2NC(=O)NC(C)(C)C)c1,1650.0
CHEMBL78393,Cc1ccccc1-c1cc2cnc(N)nc2nc1NC(=O)NC(C)(C)C,1400.0
CHEMBL312055,COc1ccc(-c2cc3cnc(N)nc3nc2NC(=O)NC(C)(C)C)cc1,3970.0
CHEMBL78802,COc1ccc(-c2cc3cnc(N)nc3nc2NC(=O)NC(C)(C)C)cc1OC,20250.0
CHEMBL81615,Cc1cc(C)c(-c2cc3cnc(N)nc3nc2NC(=O)NC(C)(C)C)c(C)c1,270.0
CHEMBL312454,CC(C)(C)NC(=O)Nc1nc2nc(N)ncc2cc1-c1c(Cl)cccc1Br,180.0
CHEMBL312148,CCN(CC)CCOc1ccc(C)c(-c2cc3cnc(N)nc3nc2NC(=O)NC(C)(C)C)c1C,890.0
CHEMBL78485,CCOc1cccc(-c2cc3cnc(N)nc3nc2NC(=O)NC(C)(C)C)c1,670.0
CHEMBL81146,COc1cccc(-c2cc3cnc(N)nc3nc2NC(=O)NC(C)(C)C)c1,360.0
CHEMBL49658,CC(C)(C)NC(=O)Nc1nc2nc(N)ncc2cc1-c1cc(C(F)(F)F)cc(C(F)(F)F)c1,50000.0
CHEMBL78555,Cc1c(C)c(C)c(-c2cc3cnc(N)nc3nc2NC(=O)NC(C)(C)C)c(C)c1C,1620.0
CHEMBL79274,CC(C)(C)NC(=O)Nc1nc2nc(N)ncc2cc1-c1cccc(Cl)c1Cl,160.0
CHEMBL312048,CC(C)(C)NC(=O)Nc1nc2nc(N)ncc2cc1-c1c(Cl)ccc(Cl)c1Cl,110.0
CHEMBL81975,CC(C)(C)NC(=O)Nc1nc2nc(N)ncc2cc1-c1cc(F)cc(F)c1,1100.0
CHEMBL421145,CCc1ccccc1-c1cc2cnc(N)nc2nc1NC(=O)NC(C)(C)C,11220.0
CHEMBL445893,CCc1cc(CC)cc(-c2cc3cnc(N)nc3nc2NC(=O)NC(C)(C)C)c1,7760.0
CHEMBL77781,CC(C)(C)NC(=O)Nc1nc2nc(N)ncc2cc1-c1c(F)cccc1F,110.0
CHEMBL82431,Cc1cccc(-c2cc3cnc(N)nc3nc2NC(=O)NC(C)(C)C)c1C,340.0
CHEMBL141247,O=C(Nc1ccccn1)Nc1cccc2c1[C@H]1CCCN1C2=O,6700.0
CHEMBL150894,CC(C)OCc1ccc2c(c1)c1c3c(c4c(c1n2CCCO)Cc1ccccc1-4)C(=O)NC3,162.0
CHEMBL150817,COCCOc1cc2nccc(Nc3ccc(Cl)cc3F)c2cc1OC,9300.0
CHEMBL127907,COc1cc2ncnc(Nc3cccc(O)c3)c2cc1OC,11000.0
CHEMBL345943,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCc1ccncc1,33000.0
CHEMBL150315,COc1cc2ncnc(Nc3ccc(Cl)cc3F)c2cc1OC,7000.0
CHEMBL148869,COCCOc1cc2ncnc(Nc3ccc(Cl)cc3F)c2cc1OCCOC,100000.0
CHEMBL150581,COc1cc2ncnc(Nc3ccccc3F)c2cc1OC,100000.0
CHEMBL151015,COCC(=O)Nc1cc2ncnc(Nc3cc(O)c(C)cc3F)c2cc1OC,100000.0
CHEMBL347086,COCCOc1cc2ncnc(Nc3cc(O)c(Cl)cc3F)c2cc1OC,7400.0
CHEMBL151948,COCC(=O)Nc1cc2ncnc(Nc3ccc(Cl)cc3F)c2cc1OC,50000.0
CHEMBL346200,COc1cc2ncnc(Nc3ccc(F)cc3F)c2cc1OC,58000.0
CHEMBL150657,COCCOc1ccc2c(Nc3ccc(Cl)cc3F)ncnc2c1,16000.0
CHEMBL150187,COc1cc2c(Nc3c(F)cc(Br)cc3F)ncnc2cc1OCCn1ccnn1,6100.0
CHEMBL356658,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCOCCN1CCOCC1,20000.0
CHEMBL421961,COCCOc1cc2ncnc(Nc3cccc(O)c3)c2cc1OC,7000.0
CHEMBL433936,COCCOc1cc2nccc(Nc3cc(O)c(Cl)cc3F)c2cc1OC,1400.0
CHEMBL150826,COCCOc1cc2nncc(Nc3cc(O)c(Cl)cc3F)c2cc1OC,33000.0
CHEMBL147192,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCn1ccnc1,2600.0
CHEMBL150825,COCCOc1cc2nncc(Nc3ccc(Cl)cc3F)c2cc1OC,14000.0
CHEMBL147138,COc1cc2ncnc(Nc3ccc(Cl)cc3)c2cc1OC,100000.0
CHEMBL357815,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCn1ccnn1,1800.0
CHEMBL358672,COc1cc2c(Nc3ccc(C#N)cc3F)ncnc2cc1OCCn1ccnn1,45000.0
CHEMBL301018,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OC,100000.0
CHEMBL150606,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCn1cncn1,25000.0
CHEMBL440727,COc1cc2ncnc(Nc3cc(O)c(C)cc3F)c2cc1OC,2500.0
CHEMBL147180,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCN1CCCC1,9400.0
CHEMBL151067,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCc1ccsc1,50000.0
CHEMBL434311,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCCCN1CCOCC1,1500.0
CHEMBL369360,COc1cc2c(Nc3c(Cl)ccc4c3OCO4)ncnc2cc1OCCCN1CCOCC1,100000.0
CHEMBL153843,O=C(Nc1cccc(C(F)(F)F)c1)c1ccccc1NCc1ccncc1,10000.0
CHEMBL169186,COc1cc2c(Nc3c(Cl)ccc4c3OCO4)ncnc2cc1OCCCN1CCCCC1,100000.0
CHEMBL170984,COc1cc2c(Nc3c(Cl)ccc4c3OCO4)ncnc2cc1OCC1CCN(C)CC1,100000.0
